Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.20-192.168.1.24-49724-2404-6,192.168.1.20,49724,192.168.1.24,2404,6,28/04/2020 11:49:35 PM,119939493,11,12,76.0,138.0,16.0,6.0,6.909090909090909,3.015113445777636,32.0,6.0,11.5,8.050973967054036,1.7842329882118144,0.1917633585461296,5451795.136363637,8065846.7041665865,20917261.0,265.0,119084319.0,11908431.9,8738460.269054046,20999588.0,2084303.0,119939493.0,10903590.272727273,8759465.762745433,20917261.0,215449.0,0,1,0,0,220,240,0.0917129106090185,0.1000504479371111,6.0,32.0,9.166666666666668,6.3770421565696624,40.66666666666665,0,0,0,1,1,0,0,0,1.0,9.565217391304348,6.909090909090909,11.5,0,0,0,0,0,0,11,76,12,138,-1,253,11,0,899304.8571428572,1534725.2382099137,3146193.0,265.0,15684251.42857143,6815031.587662889,20917261.0,5998868.0,NORMAL
192.168.1.19-192.168.1.20-2404-49732-6,192.168.1.20,49732,192.168.1.19,2404,6,28/04/2020 11:49:47 PM,108217522,11,10,66.0,80.0,6.0,6.0,6.0,0.0,16.0,6.0,7.999999999999999,4.216370213557839,1.3491345699081891,0.1940536025210409,5410876.1000000015,7802388.296123949,20783453.0,315.0,108211972.0,10821197.2,8804392.822343335,20999814.0,2213172.0,108217522.0,12024169.111111112,8071046.8308932725,20783453.0,1624783.0,0,1,0,0,220,200,0.10164712513006904,0.09240647739097184,6.0,16.0,6.90909090909091,2.9424494316824985,8.65800865800866,0,0,0,1,1,0,0,0,0.0,7.238095238095237,6.0,8.0,0,0,0,0,0,0,11,66,10,80,-1,253,11,0,1417745.0,1847601.049224462,3857242.0,661.0,14041327.857142854,7550212.812611982,20783453.0,5981934.0,NORMAL
192.168.1.13-192.168.1.20-2404-49729-6,192.168.1.20,49729,192.168.1.13,2404,6,28/04/2020 11:49:59 PM,119983842,11,12,76.0,138.0,16.0,6.0,6.909090909090909,3.015113445777636,32.0,6.0,11.5,8.050973967054036,1.7835734915039645,0.1916924780588373,5453811.0,7820524.498916265,20992652.0,422.0,115004174.0,11500417.4,8655027.980780898,21000447.0,2004215.0,119983842.0,10907622.0,8403570.55991604,20992652.0,212787.0,0,1,0,0,220,240,0.09167901124553088,0.10001346681330643,6.0,32.0,9.166666666666668,6.3770421565696624,40.66666666666665,0,0,0,1,1,0,0,0,1.0,9.565217391304348,6.909090909090909,11.5,0,0,0,0,0,0,11,76,12,138,-1,253,11,0,864371.142857143,1472954.8955725504,3020651.0,422.0,15136159.714285715,6980465.540863678,20992652.0,5998947.0,NORMAL
192.168.1.20-192.168.1.25-49725-2404-6,192.168.1.20,49725,192.168.1.25,2404,6,28/04/2020 11:50:27 PM,119811180,9,12,64.0,138.0,16.0,6.0,7.111111111111112,3.333333333333333,32.0,6.0,11.5,8.050973967054036,1.6859862326704405,0.17527579646573885,5990558.999999997,8513491.730504407,20848239.0,403.0,100000681.0,12500085.125,8750061.732350994,20997433.0,1998498.0,119811180.0,10891925.454545457,9150067.94480283,20848239.0,211277.0,0,1,0,0,180,240,0.07511819848531665,0.1001575979804222,6.0,32.0,9.454545454545457,6.595288886609555,43.497835497835496,0,0,0,1,1,0,0,0,1.0,9.904761904761905,7.111111111111112,11.5,0,0,0,0,0,0,9,64,12,138,-1,253,9,0,883885.2857142857,1310927.1207603056,3325252.0,1143.0,16231997.57142857,6347958.834753128,20848239.0,6008429.0,NORMAL
192.168.1.20-192.168.1.26-49728-2404-6,192.168.1.20,49728,192.168.1.26,2404,6,28/04/2020 11:51:05 PM,108108167,12,12,82.0,128.0,16.0,6.0,6.833333333333332,2.8867513459481287,32.0,6.0,10.666666666666666,8.06037821505275,1.9424989418237013,0.2219998790655659,4700355.0869565215,6806113.466217993,20893466.0,276.0,108106615.0,9827874.090909092,7615447.953790105,20999790.0,2104785.0,108108167.0,9828015.181818184,7588655.333755656,20893466.0,204478.0,0,1,0,0,240,240,0.11099993953278296,0.11099993953278296,6.0,32.0,8.640000000000004,6.129709074118718,37.57333333333333,0,0,0,1,1,0,0,0,1.0,9.0,6.833333333333332,10.666666666666666,0,0,0,0,0,0,12,82,12,128,-1,253,12,0,1553572.75,1729849.917173886,3671239.0,276.0,11959904.25,7141656.280972217,20893466.0,5998950.0,NORMAL
192.168.1.20-192.168.1.22-49733-2404-6,192.168.1.20,49733,192.168.1.22,2404,6,28/04/2020 11:51:17 PM,119953896,10,12,70.0,138.0,16.0,6.0,7.0,3.1622776601683795,32.0,6.0,11.5,8.050973967054036,1.7339995359550473,0.18340379707216847,5712090.285714285,7537028.057983288,20741310.0,1198.0,99999930.0,11111103.333333334,7753895.337099041,21000484.0,2247757.0,119953896.0,10904899.636363637,7867991.427344442,20741310.0,221334.0,0,1,0,0,200,240,0.08336536230553111,0.10003843476663736,6.0,32.0,9.30434782608696,6.483789454609057,42.0395256916996,0,0,0,1,1,0,0,0,1.0,9.727272727272727,7.0,11.5,0,0,0,0,0,0,10,70,12,138,-1,253,10,0,1291578.0,1595551.6414787169,3296520.0,1198.0,13702659.0,6481147.048964052,20741310.0,6006723.0,NORMAL
192.168.1.20-192.168.1.24-49724-2404-6,192.168.1.20,49724,192.168.1.24,2404,6,28/04/2020 11:51:38 PM,106002527,9,11,54.0,86.0,6.0,6.0,6.0,0.0,16.0,6.0,7.8181818181818175,4.0451991747794525,1.320723231437681,0.1886747473482401,5579080.3684210535,8100262.876206111,20916375.0,316.0,99998224.0,12499778.0,9162568.328489983,20998537.0,2082801.0,106002527.0,10600252.7,8812407.578709694,20916375.0,1061368.0,0,1,0,0,180,220,0.08490363630670805,0.10377111104153204,6.0,16.0,6.952380952380952,3.0079260375911923,9.047619047619047,0,0,0,1,1,0,0,0,1.0,7.3,6.0,7.8181818181818175,0,0,0,0,0,0,9,54,11,86,-1,253,9,0,2049821.833333333,2475240.6516638673,6004346.0,373.0,15617213.333333332,7462294.176277473,20916375.0,5999573.0,NORMAL
192.168.1.20-192.168.1.21-49723-2404-6,192.168.1.20,49723,192.168.1.21,2404,6,28/04/2020 11:51:35 PM,109869731,10,11,60.0,96.0,6.0,6.0,6.0,0.0,16.0,6.0,8.727272727272727,4.670993664969138,1.4198633106692506,0.1911354456670145,5493486.55,7824208.629483364,20547162.0,396.0,106008202.0,11778689.111111112,8408959.676820321,21001065.0,2911025.0,109869731.0,10986973.1,8592287.301233737,20547559.0,453227.0,0,1,0,0,200,220,0.09101687888905452,0.10011856677795998,6.0,16.0,7.818181818181821,3.9477101697586137,15.584415584415586,0,0,0,1,1,0,0,0,1.0,8.19047619047619,6.0,8.727272727272727,0,0,0,0,0,0,10,60,11,96,-1,253,10,0,1584686.285714286,1982775.1483357626,3865460.0,396.0,14110854.857142854,7588081.8111902615,20547162.0,5996781.0,NORMAL
192.168.1.19-192.168.1.20-2404-49732-6,192.168.1.20,49732,192.168.1.19,2404,6,28/04/2020 11:51:56 PM,119374984,11,13,76.0,144.0,16.0,6.0,6.909090909090909,3.015113445777636,32.0,6.0,11.076923076923077,7.857708937316892,1.8429321841835808,0.20104714736548154,5190216.695652174,7360885.543214315,20781503.0,407.0,100001297.0,10000129.7,7928649.460238638,21002560.0,2217387.0,119374984.0,9947915.333333332,8181239.332550399,20781503.0,208425.0,0,1,0,0,220,260,0.09214660920917904,0.1089005381563025,6.0,32.0,9.04,6.2748173944213965,39.37333333333332,0,0,0,1,1,0,0,0,1.0,9.416666666666666,6.909090909090909,11.076923076923077,0,0,0,0,0,0,11,76,13,144,-1,253,11,0,1713701.25,2204507.062544546,5218671.0,674.0,13208171.75,7369929.036584114,20781503.0,5982447.0,NORMAL
192.168.1.13-192.168.1.20-2404-49729-6,192.168.1.20,49729,192.168.1.13,2404,6,28/04/2020 11:52:02 PM,106007719,10,10,60.0,80.0,6.0,6.0,6.0,0.0,16.0,6.0,7.999999999999999,4.216370213557839,1.320658545629116,0.18866550651844516,5579353.6315789465,8187120.819591296,20991533.0,405.0,105998885.0,11777653.888888888,8883012.934877325,21000867.0,2001699.0,106007719.0,11778635.444444446,8643850.317739733,20991533.0,1015873.0,0,1,0,0,200,200,0.09433275325922257,0.09433275325922257,6.0,16.0,6.952380952380952,3.0079260375911923,9.047619047619047,0,0,0,1,1,0,0,0,1.0,7.3,6.0,8.0,0,0,0,0,0,0,10,60,10,80,-1,253,10,0,865227.0,1472673.6844894278,3022298.0,415.0,14278187.714285715,7754683.4999145875,20991533.0,5998102.0,NORMAL
192.168.1.20-192.168.1.25-49725-2404-6,192.168.1.20,49725,192.168.1.25,2404,6,28/04/2020 11:52:28 PM,108145773,11,10,66.0,80.0,6.0,6.0,6.0,0.0,16.0,6.0,7.999999999999999,4.216370213557839,1.3500296493326651,0.19418234682182167,5407288.65,7929678.949745294,20859152.0,617.0,108143798.0,10814379.8,8847308.236617168,21000390.0,2137591.0,108145773.0,12016197.0,8346179.387043556,20859152.0,1188585.0,0,1,0,0,220,200,0.1017145626209542,0.09246778420086747,6.0,16.0,6.90909090909091,2.9424494316824985,8.65800865800866,0,0,0,1,1,0,0,0,0.0,7.238095238095237,6.0,8.0,0,0,0,0,0,0,11,66,10,80,-1,253,11,0,1258064.2857142857,1617412.425598031,3334589.0,617.0,14191215.142857146,7672343.392921452,20859152.0,5998740.0,NORMAL
192.168.1.20-192.168.1.26-49728-2404-6,192.168.1.20,49728,192.168.1.26,2404,6,28/04/2020 11:53:14 PM,119437423,9,10,54.0,90.0,6.0,6.0,6.0,0.0,16.0,6.0,9.0,4.830458915396479,1.2056522686361042,0.15907911877837486,6635412.388888887,8742885.397342857,20895648.0,273.0,100001611.0,12500201.375,9149107.282910844,21000773.0,2109067.0,119437423.0,13270824.777777778,8349479.196894001,20895648.0,1561905.0,0,1,0,0,180,200,0.07535326678975651,0.08372585198861834,6.0,16.0,7.500000000000003,3.663475485325232,13.421052631578947,0,0,0,1,1,0,0,0,1.0,7.894736842105262,6.0,9.0,0,0,0,0,0,0,9,54,10,90,-1,253,9,0,1050145.142857143,1792068.7864323575,3674657.0,273.0,16012343.857142854,6872811.202150966,20895648.0,5993473.0,NORMAL
192.168.1.20-192.168.1.22-49733-2404-6,192.168.1.20,49733,192.168.1.22,2404,6,28/04/2020 11:53:18 PM,108258992,11,10,66.0,80.0,6.0,6.0,6.0,0.0,16.0,6.0,7.999999999999999,4.216370213557839,1.3486177665500525,0.1939792677914459,5412949.6000000015,7933367.136930888,20736836.0,417.0,108253936.0,10825393.6,8780961.345897008,21000715.0,2247562.0,108258992.0,12028776.888888888,8374246.969800633,20736836.0,1046177.0,0,1,0,0,220,200,0.10160818789075736,0.09237107990068852,6.0,16.0,6.90909090909091,2.9424494316824985,8.65800865800866,0,0,0,1,1,0,0,0,0.0,7.238095238095237,6.0,8.0,0,0,0,0,0,0,11,66,10,80,-1,253,11,0,1265028.0,1612399.2936412082,3295025.0,417.0,14200000.57142857,7670018.708897714,20736836.0,6003203.0,NORMAL
192.168.1.20-192.168.1.21-49723-2404-6,192.168.1.20,49723,192.168.1.21,2404,6,28/04/2020 11:53:45 PM,100000586,9,9,54.0,74.0,6.0,6.0,6.0,0.0,16.0,6.0,8.222222222222221,4.409585518440983,1.2799924992439544,0.1799989452061811,5882387.4117647065,8342694.0143342875,20093438.0,352.0,100000122.0,12500015.25,8687865.591872407,21000210.0,2906462.0,100000229.0,12500028.625,8632804.050142886,20093438.0,952649.0,0,1,0,0,180,180,0.08999947260309055,0.08999947260309055,6.0,16.0,7.05263157894737,3.153017676423057,9.941520467836254,0,0,0,1,1,0,0,0,1.0,7.4444444444444455,6.0,8.222222222222221,0,0,0,0,0,0,9,54,9,74,-1,253,9,0,1286925.6666666665,1993042.1510988337,3860318.0,352.0,15379779.166666668,7265152.742916984,20093438.0,5999535.0,NORMAL
192.168.1.20-192.168.1.24-49724-2404-6,192.168.1.20,49724,192.168.1.24,2404,6,28/04/2020 11:53:45 PM,119939490,9,10,54.0,90.0,6.0,6.0,6.0,0.0,16.0,6.0,9.0,4.830458915396479,1.20060540527561,0.15841321319608745,6663304.999999999,8915468.364489758,20917723.0,379.0,100000369.0,12500046.125,9163830.95097526,20999982.0,2081532.0,119939490.0,13326610.0,8675914.103482988,20917723.0,1062532.0,0,1,0,0,180,200,0.07503783782972563,0.08337537536636183,6.0,16.0,7.500000000000003,3.663475485325232,13.421052631578947,0,0,0,1,1,0,0,0,1.0,7.894736842105262,6.0,9.0,0,0,0,0,0,0,9,54,10,90,-1,253,9,0,899325.4285714284,1534780.1999892208,3146357.0,379.0,16234887.428571427,7006140.692310159,20917723.0,5998137.0,NORMAL
192.168.1.19-192.168.1.20-2404-49732-6,192.168.1.20,49732,192.168.1.19,2404,6,28/04/2020 11:53:57 PM,108221378,11,10,66.0,80.0,6.0,6.0,6.0,0.0,16.0,6.0,7.999999999999999,4.216370213557839,1.349086499342117,0.19404668826153734,5411068.9,7801395.140511032,20781606.0,398.0,108215987.0,10821598.7,8801914.397680024,20998598.0,2215326.0,108221378.0,12024597.555555554,8068621.107232405,20781606.0,1624790.0,0,1,0,0,220,200,0.101643503375091,0.09240318488644636,6.0,16.0,6.90909090909091,2.9424494316824985,8.65800865800866,0,0,0,1,1,0,0,0,0.0,7.238095238095237,6.0,8.0,0,0,0,0,0,0,11,66,10,80,-1,253,11,0,1416867.1428571427,1845478.4588273603,3848356.0,630.0,14042797.57142857,7544525.26638133,20781606.0,5995125.0,NORMAL
192.168.1.13-192.168.1.20-2404-49729-6,192.168.1.20,49729,192.168.1.13,2404,6,28/04/2020 11:54:09 PM,119984037,9,10,54.0,90.0,6.0,6.0,6.0,0.0,16.0,6.0,9.0,4.830458915396479,1.2001596512376058,0.1583543984271841,6665779.833333332,8949588.631449994,20993843.0,398.0,100000476.0,12500059.5,9209816.369267862,21000343.0,2003937.0,119984037.0,13331559.666666664,8733190.999600476,20993843.0,1016549.0,0,1,0,0,180,200,0.07500997820235036,0.08334442022483374,6.0,16.0,7.500000000000003,3.663475485325232,13.421052631578947,0,0,0,1,1,0,0,0,1.0,7.894736842105262,6.0,9.0,0,0,0,0,0,0,9,54,10,90,-1,253,9,0,865124.0,1474349.7491358689,3025770.0,398.0,16275452.714285715,7036278.945471978,20993843.0,5994934.0,NORMAL
192.168.1.20-192.168.1.25-49725-2404-6,192.168.1.20,49725,192.168.1.25,2404,6,28/04/2020 11:54:37 PM,119811620,9,10,54.0,90.0,6.0,6.0,6.0,0.0,16.0,6.0,9.0,4.830458915396479,1.2018867619017253,0.15858228108425546,6656201.111111111,8859173.299312692,20864336.0,362.0,100001819.0,12500227.375,9131120.936768198,21001071.0,2134044.0,119811620.0,13312402.222222222,8574935.46852766,20864336.0,1187621.0,0,1,0,0,180,200,0.07511792261885783,0.0834643584653976,6.0,16.0,7.500000000000003,3.663475485325232,13.421052631578947,0,0,0,1,1,0,0,0,1.0,7.894736842105262,6.0,9.0,0,0,0,0,0,0,9,54,10,90,-1,253,9,0,951435.2857142857,1623394.6180788078,3332413.0,362.0,16164510.428571427,6960848.010941478,20864336.0,5991347.0,NORMAL
192.168.1.20-192.168.1.26-49728-2404-6,192.168.1.20,49728,192.168.1.26,2404,6,28/04/2020 11:55:15 PM,119315303,12,12,82.0,128.0,16.0,6.0,6.833333333333332,2.8867513459481287,32.0,6.0,10.666666666666666,8.06037821505275,1.7600424649636102,0.20114771028155545,5187621.869565218,7557649.130091971,20891443.0,288.0,119110162.0,10828196.545454543,8410533.399617773,20999215.0,2104007.0,119315303.0,10846845.727272727,8109084.698704967,20891443.0,203051.0,0,1,0,0,240,240,0.10057385514077773,0.10057385514077773,6.0,32.0,8.64,6.129709074118718,37.57333333333333,0,0,0,1,1,0,0,0,1.0,9.0,6.833333333333332,10.666666666666666,0,0,0,0,0,0,12,82,12,128,-1,253,12,0,1183557.875,1700282.4980034882,3669373.0,288.0,13705282.25,7117051.96304844,20891443.0,5982330.0,NORMAL
192.168.1.20-192.168.1.22-49733-2404-6,192.168.1.20,49733,192.168.1.22,2404,6,28/04/2020 11:55:27 PM,119953674,9,10,54.0,90.0,6.0,6.0,6.0,0.0,16.0,6.0,9.0,4.830458915396479,1.2004634389105913,0.15839448152292526,6664093.0,8878221.35774067,20760358.0,498.0,100000307.0,12500038.375,9065860.025459517,20999338.0,2253167.0,119953674.0,13328186.0,8623700.761230847,20760358.0,1046341.0,0,1,0,0,180,200,0.07502896493191195,0.0833655165910133,6.0,16.0,7.500000000000003,3.663475485325232,13.421052631578947,0,0,0,1,1,0,0,0,1.0,7.894736842105262,6.0,9.0,0,0,0,0,0,0,9,54,10,90,-1,253,9,0,944824.1428571428,1609576.10026537,3301997.0,1257.0,16191415.0,6974834.195407373,20760358.0,5982752.0,NORMAL
192.168.1.20-192.168.1.24-49724-2404-6,192.168.1.20,49724,192.168.1.24,2404,6,28/04/2020 11:55:46 PM,108085196,12,12,82.0,128.0,16.0,6.0,6.833333333333332,2.8867513459481287,32.0,6.0,10.666666666666666,8.06037821505275,1.9429117748928355,0.22204705998775265,4699356.347826087,6635605.539230829,20916887.0,305.0,108084371.0,9825851.909090908,7544330.45716817,20999657.0,2082977.0,108085196.0,9825926.909090908,7358296.9393663565,20916887.0,217028.0,0,1,0,0,240,240,0.11102352999387632,0.11102352999387632,6.0,32.0,8.640000000000004,6.129709074118718,37.57333333333333,0,0,0,1,1,0,0,0,1.0,9.0,6.833333333333332,10.666666666666666,0,0,0,0,0,0,12,82,12,128,-1,253,12,0,1536900.625,1468298.1320713682,3148248.0,331.0,11973710.750000002,6561107.74308648,20916887.0,5997656.0,NORMAL
192.168.1.20-192.168.1.21-49723-2404-6,192.168.1.20,49723,192.168.1.21,2404,6,28/04/2020 11:55:45 PM,109865740,13,14,88.0,150.0,16.0,6.0,6.769230769230768,2.773500981126145,32.0,6.0,10.714285714285714,7.67040838776951,2.1662804073408144,0.2457544999924453,4225605.384615384,6428121.903447714,20546516.0,356.0,108910977.0,9075914.749999998,7211664.120319956,21000379.0,2909177.0,109865740.0,8451210.76923077,7706686.75525485,20546912.0,206005.0,0,1,0,0,260,280,0.11832624073710332,0.12742825925534199,6.0,32.0,9.071428571428571,6.121780008803849,37.476190476190474,0,0,0,1,1,0,0,0,1.0,9.407407407407408,6.769230769230768,10.714285714285714,0,0,0,0,0,0,13,88,14,150,-1,252,13,0,1786899.0,1876119.4728872068,3863914.0,396.0,11946204.749999998,6764647.021600328,20546516.0,5996495.0,NORMAL
192.168.1.19-192.168.1.20-2404-49732-6,192.168.1.20,49732,192.168.1.19,2404,6,28/04/2020 11:56:06 PM,119374383,12,14,82.0,150.0,16.0,6.0,6.833333333333332,2.8867513459481287,32.0,6.0,10.714285714285717,7.670408387769508,1.9434655423517455,0.2178021728497646,4774975.320000001,7085601.597352265,20775214.0,360.0,112999455.0,10272677.727272727,8585221.495013546,21000513.0,2218641.0,119374383.0,9182644.846153844,8012943.56161547,20775214.0,217349.0,0,1,0,0,240,280,0.10052407977681443,0.11727809307295015,6.0,32.0,8.814814814814818,6.082996712381901,37.002849002849004,0,0,0,1,1,0,0,0,1.0,9.153846153846152,6.833333333333332,10.714285714285714,0,0,0,0,0,0,12,82,14,150,-1,252,12,0,1824936.5,2383323.8649671595,6002020.0,360.0,13096861.375,7270703.370870051,20775214.0,5997835.0,NORMAL
192.168.1.13-192.168.1.20-2404-49729-6,192.168.1.20,49729,192.168.1.13,2404,6,28/04/2020 11:56:10 PM,108010060,13,13,88.0,134.0,16.0,6.0,6.769230769230768,2.773500981126145,32.0,6.0,10.307692307692307,7.825009216018167,2.055364102195666,0.2407183182751681,4320402.4,6501979.419522886,20991626.0,434.0,108005212.0,9000434.333333334,7940953.242359009,20999915.0,3419.0,108010060.0,9000838.333333332,7364450.886677113,20991626.0,214958.0,0,1,0,0,260,260,0.12035915913758405,0.12035915913758405,6.0,32.0,8.444444444444448,5.931229820154264,35.17948717948717,0,0,0,1,1,0,0,0,1.0,8.76923076923077,6.769230769230768,10.307692307692307,0,0,0,0,0,0,13,88,13,134,-1,253,13,0,1506219.0,1419517.3677446046,3021298.0,434.0,11994487.75,6583629.635955443,20991626.0,5999268.0,NORMAL
192.168.1.20-192.168.1.25-49725-2404-6,192.168.1.20,49725,192.168.1.25,2404,6,28/04/2020 11:56:38 PM,108136648,12,12,82.0,128.0,16.0,6.0,6.833333333333332,2.8867513459481287,32.0,6.0,10.666666666666666,8.06037821505275,1.941987326997597,0.22194140879972532,4701593.391304348,6751520.14618594,20864243.0,532.0,108134574.0,9830415.818181818,7645945.274204503,20999947.0,2134730.0,108136648.0,9830604.363636363,7607800.497431032,20864243.0,201240.0,0,1,0,0,240,240,0.11097070439986267,0.11097070439986267,6.0,32.0,8.640000000000004,6.129709074118718,37.57333333333333,0,0,0,1,1,0,0,0,1.0,9.0,6.833333333333332,10.666666666666666,0,0,0,0,0,0,12,82,12,128,-1,252,12,0,1581281.0,1531630.354861866,3330202.0,793.0,11935733.5,6983373.5107454425,20864243.0,5993007.0,NORMAL
192.168.1.20-192.168.1.26-49728-2404-6,192.168.1.20,49728,192.168.1.26,2404,6,28/04/2020 11:57:17 PM,106894214,9,11,54.0,86.0,6.0,6.0,6.0,0.0,16.0,6.0,7.8181818181818175,4.0451991747794525,1.3097060613589429,0.18710086590842046,5626011.263157895,7905992.577143499,20892149.0,288.0,99872509.0,12484063.625,9130044.901354333,21001391.0,2112339.0,106892970.0,10689296.999999998,8397234.0471636,20892149.0,868983.0,0,1,0,0,180,220,0.0841953896587892,0.10290547624963124,6.0,16.0,6.952380952380954,3.0079260375911923,9.047619047619047,0,0,0,1,1,0,0,0,1.0,7.3,6.0,7.8181818181818175,0,0,0,0,0,0,9,54,11,86,-1,252,9,0,1369627.666666667,1816022.705528724,3674583.0,312.0,14096457.714285715,7313849.581404942,20892149.0,5993580.0,NORMAL
192.168.1.20-192.168.1.22-49733-2404-6,192.168.1.20,49733,192.168.1.22,2404,6,28/04/2020 11:57:28 PM,108262352,12,12,82.0,128.0,16.0,6.0,6.833333333333332,2.8867513459481287,32.0,6.0,10.666666666666666,8.06037821505275,1.9397324750528235,0.2216837114346084,4707058.782608695,7055482.677819452,20747783.0,301.0,108257388.0,9841580.727272727,8431814.345537417,21002507.0,1001242.0,108262352.0,9842032.0,8059627.8887451375,20747783.0,211617.0,0,1,0,0,240,240,0.1108418557173042,0.1108418557173042,6.0,32.0,8.640000000000004,6.129709074118718,37.57333333333333,0,0,0,1,1,0,0,0,1.0,9.0,6.833333333333332,10.666666666666666,0,0,0,0,0,0,12,82,12,128,-1,253,12,0,1941612.7142857143,2410658.8804956563,6238392.0,301.0,13523922.714285715,6989319.957754324,20747783.0,5997563.0,NORMAL
192.168.1.20-192.168.1.21-49723-2404-6,192.168.1.20,49723,192.168.1.21,2404,6,28/04/2020 11:57:55 PM,100001292,9,9,54.0,74.0,6.0,6.0,6.0,0.0,16.0,6.0,8.222222222222221,4.409585518440983,1.279983462613663,0.17999767443004636,5882428.94117647,8341725.798365937,20093682.0,398.0,100000892.0,12500111.5,8686005.18499342,21001087.0,2912081.0,100000894.0,12500111.75,8631557.10142198,20093682.0,952594.0,0,1,0,0,180,180,0.08999883721502318,0.08999883721502318,6.0,16.0,7.05263157894737,3.153017676423057,9.941520467836254,0,0,0,1,1,0,0,0,1.0,7.4444444444444455,6.0,8.222222222222221,0,0,0,0,0,0,9,54,9,74,-1,252,9,0,1289128.3333333335,1996267.961606524,3867468.0,400.0,15377687.333333336,7266028.037167148,20093682.0,5992300.0,NORMAL
192.168.1.20-192.168.1.24-49724-2404-6,192.168.1.20,49724,192.168.1.24,2404,6,28/04/2020 11:57:55 PM,119936344,9,10,54.0,90.0,6.0,6.0,6.0,0.0,16.0,6.0,9.0,4.830458915396479,1.200636897853081,0.15841736846672594,6663130.222222223,8914486.878682926,20918474.0,307.0,100000743.0,12500092.875,9163468.850988183,21001328.0,2082897.0,119936344.0,13326260.444444442,8674936.51058492,20918474.0,1062159.0,0,1,0,0,180,200,0.07503980611581756,0.0833775623509084,6.0,16.0,7.500000000000003,3.663475485325232,13.421052631578947,0,0,0,1,1,0,0,0,1.0,7.894736842105262,6.0,9.0,0,0,0,0,0,0,9,54,10,90,-1,252,9,0,900299.5714285714,1535670.783333661,3149239.0,307.0,16233463.857142858,7005777.128419598,20918474.0,5997565.0,NORMAL
192.168.1.19-192.168.1.20-2404-49732-6,192.168.1.20,49732,192.168.1.19,2404,6,28/04/2020 11:58:09 PM,106007193,9,10,54.0,80.0,6.0,6.0,6.0,0.0,16.0,6.0,7.999999999999999,4.216370213557839,1.2640651658420952,0.17923312052984933,5889288.5,8089776.378758362,20774192.0,397.0,99995930.0,12499491.25,9083112.99962941,21007426.0,2217277.0,106007193.0,11778577.0,8229301.291823186,20774192.0,1624329.0,0,1,0,0,180,200,0.08489989919834967,0.09433322133149964,6.0,16.0,7.000000000000001,3.077935056255462,9.473684210526317,0,0,0,1,1,0,0,0,1.0,7.36842105263158,6.0,8.0,0,0,0,0,0,0,9,54,10,80,-1,252,9,0,1284487.0,1986445.7134183156,3850149.0,397.0,14042343.0,7543167.505656848,20774192.0,5998299.0,NORMAL
192.168.1.13-192.168.1.20-2404-49729-6,192.168.1.20,49729,192.168.1.13,2404,6,28/04/2020 11:58:19 PM,119983571,9,10,54.0,90.0,6.0,6.0,6.0,0.0,16.0,6.0,9.0,4.830458915396479,1.20016431249575,0.15835501345430034,6665753.944444444,8949226.055837812,20993138.0,434.0,99999079.0,12499884.875,9209728.566397576,21001991.0,2003658.0,119983571.0,13331507.888888888,8732437.46607009,20993138.0,1016299.0,0,1,0,0,180,200,0.07501026953098437,0.08334474392331596,6.0,16.0,7.500000000000003,3.663475485325232,13.421052631578947,0,0,0,1,1,0,0,0,1.0,7.894736842105262,6.0,9.0,0,0,0,0,0,0,9,54,10,90,-1,252,9,0,865081.0,1474231.1745801603,3025857.0,434.0,16275429.142857142,7035076.815915314,20993138.0,5995863.0,NORMAL
